T1,E1,T2,E2,C1,C2,V,Th1,Th2
9.046142,43379,9.045898,48048,0.036044,0.021099,0.214643,278.206821895,308.150980392
9.073242,43530,9.072998,48217,0.04044,0.024615,0.13287,279.175245098,309.234844771
9.10083,43679,9.100586,48383,0.035165,0.018462,0.06813,280.130841503,310.299468954
9.131103,43836,9.130859,48568,0.030769,0.03956,0.023713,281.137745098,311.485947712
9.159668,43977,9.159424,48730,0.030769,0.016703,0.001997,282.042034314,312.524918301
9.186767,44104,9.186523,48874,0.02989,0.016703,0.004303,282.856535948,313.448447712
9.214111,44225,9.213867,48999,0.063297,0.02989,0.030803,283.63255719,314.250122549
9.241455,44341,9.241211,49133,0.042198,0.026374,0.080482,284.376511438,315.109517974
9.27124,44463,9.270996,49274,0.051868,0.027253,0.15115,285.158946078,316.01380719
9.298339,44572,9.298096,49398,0.054505,0.036044,0.239522,285.858006536,316.809068627
9.326416,44681,9.325928,49524,0.066813,0.04044,0.341354,286.557066993,317.617156863
9.354492,44790,9.354248,49649,0.082637,0.064176,0.451635,287.256127451,318.418831699
9.381591,44895,9.381348,49768,0.101978,0.115165,0.564818,287.929534314,319.182026144
9.410888,45012,9.410644,49900,0.146813,0.160879,0.675099,288.679901961,320.028594771
9.438232,45127,9.437988,50029,0.203956,0.187253,0.776708,289.41744281,320.855923203
9.467529,45265,9.467285,50181,0.277802,0.247033,0.86422,290.30249183,321.830759804
9.494873,45408,9.494629,50346,0.287473,0.281319,0.932845,291.219607843,322.888970588
9.522216,45564,9.521973,50520,0.237363,0.234725,0.978709,292.220098039,324.004901961
9.552978,45754,9.552734,50727,0.20044,0.203077,0.999083,293.438643791,325.33247549
9.580078,45930,9.579834,50915,0.165275,0.147692,0.992567,294.567401961,326.538194444
9.60791,46113,9.607422,51112,0.122198,0.13011,0.959202,295.741053922,327.801633987
9.635009,46294,9.634766,51308,0.091429,0.07033,0.900504,296.901879085,329.058660131
9.662841,46478,9.662598,51508,0.058022,0.060659,0.819427,298.081944444,330.341339869
9.690185,46658,9.689941,51704,0.066813,0.046593,0.720233,299.236356209,331.598366013
9.719482,46845,9.719238,51909,0.044835,0.02989,0.608285,300.435661765,332.913112745
9.747314,47019,9.74707,52101,0.043077,0.03956,0.489777,301.551593137,334.144485294
9.775634,47192,9.775391,52291,0.03956,0.016703,0.371399,302.661111111,335.363031046
9.806884,47375,9.806641,52494,0.036923,0.04044,0.259963,303.834763072,336.66495098
9.83374,47528,9.833496,52664,0.03956,0.02022,0.162012,304.816013072,337.755228758
9.864013,47696,9.863769,52852,0.036044,0.013187,0.083426,305.893464052,338.960947712
9.892089,47845,9.891846,53020,0.032527,0.02022,0.029056,306.849060458,340.038398693
9.919921,47988,9.919678,53191,0.032527,0.022857,0.00241,307.766176471,341.135089869
9.946777,48118,9.946533,53339,0.032527,0.013187,0.005401,308.599918301,342.084272876
9.974609,48245,9.974365,53488,0.03956,0.022857,0.038191,309.414419935,343.039869281
10.003906,48373,10.003662,53634,0.043077,0.021978,0.099135,310.235334967,343.97622549
10.031982,48492,10.031494,53770,0.046593,0.031648,0.184825,310.998529412,344.848447712
10.060058,48609,10.060303,53906,0.066813,0.036044,0.290265,311.748897059,345.720669935
10.08789,48722,10.087646,54033,0.080879,0.046593,0.409128,312.473611111,346.535171569
10.115234,48832,10.114746,54158,0.101978,0.077363,0.534127,313.179084967,347.336846405
10.145263,48956,10.145019,54294,0.131868,0.094066,0.657444,313.974346405,348.209068627
10.173828,49079,10.173584,54431,0.198681,0.181978,0.771221,314.763194444,349.087704248
10.255615,49498,10.255371,54884,0.216264,0.19956,0.868058,317.450408497,351.992973856
10.364013,50158,10.368408,55628,0.158242,0.11956,0.941511,321.683251634,356.764542484
10.446289,50698,10.446045,56184,0.133626,0.12044,0.986534,325.146486928,360.330392157
10.477783,50909,10.477295,56413,0.122198,0.107253,0.999852,326.499714052,361.799060458
10.504638,51091,10.504394,56611,0.123956,0.091429,0.980224,327.666952614,363.068913399
10.531738,51274,10.53125,56812,0.095824,0.064176,0.928582,328.840604575,364.358006536
10.559326,51462,10.559082,57018,0.064176,0.045714,0.848023,330.046323529,365.679166667
10.586914,51646,10.58667,57219,0.048352,0.036923,0.743662,331.226388889,366.968259804
10.617187,51841,10.616943,57436,0.050989,0.028132,0.622333,332.477001634,368.35996732
10.644043,52013,10.643799,57625,0.03956,0.02022,0.492167,333.580106209,369.572099673
10.672363,52187,10.672119,57818,0.035165,0.011429,0.362058,334.696037582,370.809885621
10.699951,52352,10.699707,58003,0.037802,0.016703,0.241068,335.754248366,371.996364379
10.727295,52512,10.727051,58180,0.043077,0.037802,0.137788,336.780392157,373.131535948
10.75708,52679,10.756836,58368,0.035165,0.014945,0.059717,337.851429739,374.337254902
10.784912,52830,10.784668,58536,0.036044,0.028132,0.012701,338.819852941,375.414705882
10.813232,52977,10.813232,58703,0.032527,0.015824,0.000462,339.762622549,376.485743464
10.841064,53111,10.840576,58864,0.031648,0.014945,0.024276,340.622017974,377.518300654
10.868408,53238,10.868164,59011,0.04044,0.04044,0.082813,341.436519608,378.461070261
10.899658,53380,10.899414,59173,0.046593,0.019341,0.172166,342.347222222,379.50004085
10.927246,53500,10.926758,59310,0.055385,0.036044,0.286075,343.116830065,380.378676471
10.954345,53616,10.954101,59443,0.071209,0.037802,0.416328,343.860784314,381.231658497
10.982421,53735,10.982178,59578,0.098462,0.084396,0.553335,344.623978758,382.09746732
11.010254,53855,11.01001,59714,0.135385,0.097582,0.686812,345.393586601,382.969689542
11.040039,53990,11.040039,59860,0.226813,0.184615,0.806553,346.259395425,383.906045752
11.068115,54135,11.068848,60018,0.293626,0.275165,0.903217,347.189338235,384.919362745
11.097412,54293,11.097168,60190,0.261099,0.246154,0.969075,348.202655229,386.02246732
11.124511,54456,11.124267,60370,0.226813,0.21011,0.998655,349.248039216,387.176879085
11.152832,54636,11.152588,60563,0.173187,0.148571,0.989236,350.40245098,388.414665033
11.180175,54813,11.179687,60755,0.113407,0.107253,0.941129,351.537622549,389.646037582
11.210937,55016,11.210449,60975,0.092308,0.074725,0.857737,352.839542484,391.056985294
11.238525,55198,11.238281,61172,0.052747,0.036923,0.74536,354.006781046,392.320424837
11.265625,55372,11.265381,61363,0.043956,0.028132,0.612758,355.122712418,393.545383987
11.293212,55546,11.292969,61552,0.042198,0.021099,0.470503,356.238643791,394.75751634
11.320312,55712,11.320068,61736,0.048352,0.019341,0.330153,357.303267974,395.937581699
11.351074,55893,11.35083,61936,0.031648,0.014945,0.203324,358.464093137,397.220261438
11.377929,56048,11.377685,62108,0.036044,0.016703,0.100717,359.458169935,398.323366013
11.406005,56204,11.405762,62281,0.033407,0.013187,0.031199,360.458660131,399.432883987
11.433593,56351,11.433105,62445,0.037802,0.02022,0.001001,361.401429739,400.484681373
11.460693,56487,11.460205,62598,0.032527,0.018462,0.013123,362.273651961,401.465931373
11.490722,56631,11.490478,62759,0.063297,0.02022,0.066987,363.197181373,402.498488562
11.519531,56764,11.519287,62910,0.041319,0.027253,0.158401,364.050163399,403.466911765
11.54663,56886,11.546387,63047,0.047473,0.064176,0.279826,364.832598039,404.345547386
11.573974,57007,11.57373,63184,0.075604,0.049231,0.420957,365.608619281,405.224183007
11.602539,57131,11.602295,63324,0.097582,0.072967,0.569558,366.403880719,406.122058824
11.632324,57264,11.632324,63473,0.157363,0.158242,0.712508,367.256862745,407.077655229
11.659912,57391,11.659424,63614,0.245275,0.218022,0.836953,368.071364379,407.981944444
11.687011,57532,11.686767,63774,0.322637,0.285714,0.931476,368.975653595,409.008088235
11.715088,57691,11.7146,63949,0.276044,0.23033,0.987172,369.995383987,410.130433007
11.741943,57855,11.741699,64128,0.189011,0.188132,0.998527,371.047181373,411.278431373
11.771728,58047,11.77124,64334,0.129231,0.123956,0.964017,372.278553922,412.599591503
11.799072,58227,11.798828,64527,0.101978,0.080879,0.886352,373.432965686,413.837377451
11.831054,58436,11.83081,64755,0.069451,0.052747,0.772323,374.773366013,415.299632353
11.858154,58612,11.85791,64946,0.048352,0.038681,0.632273,375.902124183,416.524591503
11.885254,58782,11.88501,65132,0.04044,0.018462,0.479197,376.992401961,417.71748366
11.916504,58973,11.916016,65342,0.034286,0.02022,0.327572,378.217361111,419.064297386
11.943359,59133,11.943115,65519,0.030769,0.010549,0.191993,379.243504902,420.199468954
11.970214,59288,11.969971,65690,0.038681,0.016703,0.085762,380.237581699,421.296160131
11.997558,59441,11.997314,65861,0.029011,0.013187,0.019552,381.218831699,422.392851307
12.02539,59589,12.025146,66028,0.036923,0.017582,0.000296,382.168014706,423.463888889
12.055175,59739,12.054932,66206,0.034286,0.02022,0.030397,383.13002451,424.605473856
12.082763,59871,12.082519,66354,0.042198,0.021099,0.10738,383.976593137,425.554656863
12.111816,60007,12.111572,66507,0.05011,0.022857,0.224019,384.848815359,426.535906863
12.139648,60134,12.139404,66651,0.056264,0.028132,0.368944,385.663316993,427.459436275
12.166992,60256,12.166748,66789,0.086154,0.048352,0.527705,386.445751634,428.344485294
12.196777,60390,12.196533,66939,0.137143,0.090549,0.684174,387.305147059,429.306495098
12.224609,60520,12.224365,67083,0.246154,0.192527,0.822174,388.138888889,430.23002451
12.251709,60659,12.251465,67236,0.321758,0.276923,0.927165,389.030351307,431.21127451
12.278808,60811,12.27832,67403,0.276044,0.258462,0.987807,390.005187908,432.282312092
12.305664,60976,12.30542,67586,0.191648,0.207473,0.997241,391.063398693,433.455964052
12.333007,61152,12.332764,67775,0.141538,0.149451,0.953926,392.192156863,434.668096405
12.363281,61349,12.363037,67987,0.097582,0.096703,0.861942,393.455596405,436.027736928
12.39038,61526,12.390137,68179,0.056264,0.055385,0.730682,394.590767974,437.259109477
12.417968,61702,12.417724,68370,0.042198,0.033407,0.57397,395.719526144,438.484068627
12.444824,61870,12.44458,68554,0.043077,0.053626,0.40865,396.796977124,439.664133987
12.472656,62038,12.472412,68738,0.035165,0.017582,0.252811,397.874428105,440.844199346
12.502441,62214,12.502197,68932,0.041319,0.015824,0.123805,399.003186275,442.088398693
12.530517,62372,12.530273,69107,0.031648,0.016703,0.036296,400.016503268,443.210743464
12.557617,62521,12.557129,69278,0.034286,0.02989,0.000539,400.972099673,444.307434641
12.584716,62661,12.584228,69433,0.028132,0.010549,0.021114,401.86997549,445.301511438
12.613037,62801,12.612793,69589,0.043956,0.038681,0.096262,402.767851307,446.302001634
12.642822,62943,12.642578,69750,0.046593,0.023736,0.217933,403.678553922,447.334558824
12.670166,63071,12.669922,69893,0.055385,0.035165,0.372563,404.499468954,448.251674837
12.698486,63201,12.698242,70038,0.08967,0.058901,0.542519,405.333210784,449.181617647
12.726562,63330,12.726318,70178,0.154725,0.113407,0.70807,406.160539216,450.079493464
12.754882,63466,12.754639,70328,0.26022,0.226813,0.849662,407.032761438,451.041503268
12.783935,63620,12.783691,70497,0.315604,0.278681,0.950247,408.020424837,452.125367647
12.812744,63788,12.8125,70678,0.245275,0.233846,0.997389,409.097875817,453.28619281
12.84082,63963,12.840576,70869,0.196044,0.188132,0.98487,410.220220588,454.511151961
12.86792,64139,12.867676,71059,0.123956,0.12044,0.913594,411.348978758,455.729697712
12.895752,64320,12.895508,71254,0.071209,0.075604,0.791654,412.509803922,456.980310458
12.925537,64512,12.925293,71462,0.043956,0.030769,0.633507,413.741176471,458.314297386
12.954101,64692,12.953857,71659,0.044835,0.029011,0.458335,414.895588235,459.577736928
12.981201,64858,12.980957,71840,0.036923,0.014945,0.287769,415.960212418,460.738562092
13.0083,65019,13.008057,72017,0.033407,0.02022,0.143232,416.992769608,461.87373366
13.036132,65179,13.035889,72194,0.033407,0.018462,0.043226,418.018913399,463.008905229
13.065429,65341,13.065185,72373,0.041319,0.024615,0.000907,419.057883987,464.156903595
13.092285,65481,13.092041,72532,0.031648,0.016703,0.022272,419.955759804,465.176633987
13.121582,65627,13.121338,72697,0.03956,0.021099,0.105211,420.892116013,466.234844771
13.150634,65767,13.150146,72855,0.043956,0.021978,0.239595,421.78999183,467.248161765
13.177978,65896,13.177734,73000,0.064176,0.04044,0.4084,422.617320261,468.178104575
13.207031,66031,13.206787,73143,0.090549,0.081758,0.58979,423.483129085,469.095220588
13.234375,66158,13.234131,73285,0.162637,0.138901,0.759895,424.297630719,470.005923203
13.263183,66301,13.262695,73447,0.27956,0.267253,0.895945,425.214746732,471.044893791
13.290039,66450,13.289795,73609,0.287473,0.27956,0.979356,426.170343137,472.083864379
13.317138,66613,13.316894,73786,0.225055,0.21011,0.998343,427.215727124,473.219035948
13.346923,66801,13.346435,73987,0.145934,0.158242,0.949681,428.421446078,474.508129085
13.374023,66976,13.373779,74178,0.082637,0.066813,0.839352,429.54379085,475.733088235
13.401855,67157,13.401611,74372,0.053626,0.03956,0.681939,430.704616013,476.977287582
13.428955,67328,13.428711,74558,0.043956,0.02989,0.498797,431.80130719,478.170179739
13.457031,67501,13.456787,74747,0.031648,0.021978,0.315234,432.910825163,479.382312092
13.485351,67672,13.485351,74935,0.03956,0.014945,0.157038,434.00751634,480.588031046
13.515136,67842,13.514892,75122,0.032527,0.011429,0.046836,435.097794118,481.787336601
13.543701,68002,13.543457,75298,0.034286,0.027253,0.000794,436.123937908,482.916094771
13.5708,68144,13.570557,75456,0.030769,0.014066,0.026146,437.034640523,483.929411765
13.598144,68283,13.5979,75610,0.04044,0.028132,0.119938,437.926102941,484.917075163
13.625244,68415,13.625,75757,0.076484,0.024615,0.269221,438.772671569,485.859844771
13.655761,68561,13.655517,75920,0.068571,0.038681,0.452715,439.709027778,486.905228758
13.683593,68691,13.68335,76066,0.113407,0.078242,0.64375,440.542769608,487.841584967
13.710693,68821,13.710449,76202,0.209231,0.166154,0.814098,441.376511438,488.71380719
13.738281,68964,13.737793,76356,0.307692,0.262857,0.938153,442.293627451,489.701470588
13.765625,69121,13.765381,76530,0.273407,0.254945,0.996842,443.300531046,490.817401961
13.794921,69302,13.794678,76724,0.184615,0.202198,0.980658,444.461356209,492.061601307
13.826904,69508,13.82666,76946,0.117802,0.112527,0.891332,445.78251634,493.485375817
13.854736,69688,13.854492,77140,0.069451,0.055385,0.741827,446.936928105,494.729575163
13.88208,69861,13.881592,77328,0.043956,0.036044,0.554595,448.046446078,495.935294118
13.909668,70034,13.909424,77516,0.03956,0.030769,0.35831,449.155964052,497.141013072
13.939209,70212,13.938965,77710,0.031648,0.017582,0.183526,450.29754902,498.385212418
13.967529,70378,13.967285,77892,0.034286,0.011429,0.057916,451.362173203,499.55245098
13.994873,70532,13.994629,78067,0.038681,0.023736,0.001823,452.349836601,500.674795752
14.022216,70678,14.021973,78225,0.031648,0.014945,0.024846,453.28619281,501.688112745
14.049804,70819,14.04956,78382,0.042198,0.021099,0.12406,454.190482026,502.69501634
14.080322,70971,14.080078,78550,0.05011,0.029011,0.284198,455.165318627,503.77246732
14.10791,71104,14.107666,78700,0.067692,0.038681,0.479854,456.018300654,504.734477124
14.135009,71233,14.134766,78843,0.116923,0.099341,0.679406,456.845629085,505.651593137
14.164795,71380,14.164551,79005,0.247912,0.182857,0.850082,457.788398693,506.690563725
14.192138,71525,14.191894,79162,0.313846,0.278681,0.963361,458.718341503,507.69746732
14.221679,71700,14.221435,79359,0.233846,0.220659,0.99983,459.840686275,508.960906863
14.249023,71872,14.248779,79543,0.152967,0.141538,0.95264,460.94379085,510.140972222
14.277588,72056,14.277344,79742,0.094066,0.085275,0.828957,462.123856209,511.417238562
14.304931,72231,14.304443,79930,0.048352,0.030769,0.649052,463.24620098,512.622957516
14.331787,72401,14.331543,80114,0.043956,0.017582,0.443131,464.336478758,513.803022876
14.361084,72580,14.361084,80313,0.047473,0.015824,0.246359,465.484477124,515.079289216
14.388916,72745,14.388672,80491,0.037802,0.010549,0.092877,466.542687908,516.220874183
14.416992,72906,14.416748,80668,0.038681,0.024615,0.009829,467.575245098,517.356045752
14.444091,73054,14.443848,80831,0.035165,0.019341,0.012437,468.524428105,518.401429739
14.471679,73197,14.471435,80992,0.035165,0.02022,0.101048,469.441544118,519.433986928
14.501953,73350,14.501709,81162,0.043077,0.022857,0.260743,470.422794118,520.524264706
14.529296,73484,14.528808,81310,0.060659,0.04044,0.463659,471.282189542,521.473447712
14.556884,73618,14.556641,81460,0.122198,0.082637,0.673721,472.141584967,522.435457516
14.584716,73755,14.584228,81612,0.247033,0.213626,0.852989,473.020220588,523.410294118
14.611572,73900,14.611084,81769,0.314725,0.276923,0.968535,473.950163399,524.417197712
14.640625,74073,14.640625,81958,0.253187,0.210989,0.998592,475.059681373,525.629330065
14.669677,74255,14.669433,82154,0.138022,0.137143,0.93682,476.226919935,526.886356209
14.697509,74434,14.697021,82347,0.087912,0.097582,0.793823,477.374918301,528.124142157
14.724365,74606,14.724121,82534,0.03956,0.030769,0.595546,478.478022876,529.323447712
14.751464,74775,14.751221,82717,0.041319,0.017582,0.378727,479.561887255,530.497099673
14.778808,74941,14.778564,82898,0.031648,0.018462,0.184188,480.626511438,531.657924837
14.808838,75119,14.808594,83093,0.031648,0.038681,0.049147,481.768096405,532.908537582
14.83667,75276,14.836426,83266,0.036923,0.032527,8e-06,482.775,534.018055556
14.863769,75420,14.863525,83423,0.034286,0.015824,0.047031,483.698529412,535.02495915
14.900879,75611,14.900635,83635,0.04044,0.02989,0.181988,484.923488562,536.384599673
14.928222,75746,14.927734,83785,0.058901,0.035165,0.379366,485.789297386,537.346609477
14.957763,75890,14.957519,83944,0.097582,0.066813,0.601,486.712826797,538.366339869
14.986084,76028,14.98584,84097,0.190769,0.159121,0.803342,487.597875817,539.347589869
15.013916,76174,15.013428,84262,0.296264,0.28044,0.946007,488.534232026,540.405800654
15.041748,76335,15.041504,84439,0.245275,0.23033,0.999922,489.566789216,541.540972222
15.069091,76506,15.068848,84630,0.187253,0.157363,0.953427,490.663480392,542.765931373
15.099121,76697,15.098877,84837,0.094066,0.07033,0.815018,491.888439542,544.093504902
15.126953,76875,15.126709,85029,0.05011,0.029011,0.612048,493.03002451,545.324877451
15.155029,77051,15.154785,85219,0.036044,0.02022,0.385526,494.15878268,546.543423203
15.184082,77226,15.183838,85410,0.035165,0.015824,0.181947,495.281127451,547.768382353
